sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur
224323,B. Touré,Ibrahim Blati Touré,24,1994-08-04,170,65,Ivory Coast,Vitória Guimarães,64,66,550000,2000
226775,J. Chapman,Jay Chapman,25,1994-01-01,183,71,Canada,Toronto FC,64,66,550000,2000
227498,K. Woolery,Kaiyne Woolery,24,1995-01-11,181,78,England,Swindon Town,64,66,550000,3000
228780,Kako Sanz,Alejandro Sanz Sainz,26,1993-06-05,181,70,Spain,CD Numancia,64,66,500000,3000
229515,Ángel García,Ángel García Cabezali,26,1993-02-03,185,85,Spain,Wisła Płock,64,66,475000,2000
229543,D. Kiki,David Enagnon Kiki,25,1993-11-25,180,76,Benin,Stade Brestois 29,64,66,475000,4000
229895,D. Donohue,Dion Donohue,25,1993-08-26,180,71,Wales,Mansfield Town,64,66,550000,5000
230983,M. Firenze,Marco Firenze,26,1993-06-26,180,70,Italy,US Salernitana 1919,64,66,525000,1000
231967,M. Ošs,Mārcis Ošs,27,1991-07-25,191,93,Latvia,Neuchâtel Xamax,64,66,475000,2000
232922,S. Kobayashi,小林 誠吾,25,1994-01-08,176,67,Japan,Oita Trinita,64,66,550000,1000
234502,K. Enghardt,Kasper Enghardt,27,1992-05-27,186,83,Denmark,Lyngby BK,64,66,475000,3000
235033,S. Chabbi,Seifedin  Chabbi,25,1993-07-04,189,77,Tunisia,Gazişehir Gaziantep F.K.,64,66,550000,4000
236751,A. Hopmark,Andreas Hopmark,27,1991-07-06,192,88,Norway,Kristiansund BK,64,66,475000,1000
238801,J. Dem,Jamil Dem,26,1993-03-09,182,72,Germany,SG Sonnenhof Großaspach,64,66,500000,2000
239728,L. Wolsztyński,Łukasz Wolsztyński,24,1994-12-08,183,73,Poland,Górnik Zabrze,64,66,575000,2000
246437,Y. Goto,Yusuke Goto,26,1993-04-23,171,70,Japan,Oita Trinita,64,66,550000,2000
246823,J. Salcedo,Juan José Salcedo,26,1993-05-27,176,68,Colombia,Once Caldas,64,66,550000,1000
248010,E. Papa,Enriko Papa,26,1993-03-12,178,75,Albania,FC Botoşani,64,66,525000,3000
185291,K. Debaty,Kevin Debaty,30,1989-06-12,189,80,Belgium,Waasland-Beveren,64,65,350000,2000
188985,L. Kalludra,Liridon Kalludra,27,1991-11-05,170,68,Sweden,Kristiansund BK,64,65,500000,1000
190518,F. Kastrati,Flamur Kastrati,27,1991-11-14,180,77,Kosovo,Kristiansund BK,64,65,525000,1000
190981,M. Bakenga,Mushagalusa Bakenga Joar Namugunga,26,1992-08-08,181,77,Norway,Tromsø IL,64,65,550000,1000
192043,A. Zamora,Alonso René Zamora Barrera,27,1991-11-07,179,74,Mexico,Puebla FC,64,65,450000,2000
192125,T. Björkström,Tim Björkström,28,1991-01-08,180,76,Sweden,IK Sirius,64,65,450000,1000
192316,G. Kongshavn,Gudmund Taksdal Kongshavn,28,1991-01-23,189,90,Norway,Tromsø IL,64,65,375000,1000
193565,W. Cuero,Wilson Antonio Cuero Llano,27,1992-01-27,177,78,Colombia,Alianza Petrolera,64,65,525000,1000
195481,J. Proctor,Jamie Proctor,27,1992-03-25,188,78,England,Rotherham United,64,65,525000,3000
196910,G. Álvarez,Gilbert Álvarez,27,1992-04-07,187,81,Bolivia,Bolivia,64,65,0,0
196976,N. Cameron,Nathan Cameron,27,1991-11-21,188,78,England,Macclesfield Town,64,65,450000,2000
197774,C. McAleny,Conor McAleny,26,1992-08-12,178,66,England,Fleetwood Town,64,65,550000,3000
199611,M. Jurdík,Milan Jurdík,27,1991-11-08,186,73,Czech Republic,WSG Tirol,64,65,525000,3000
200210,A. Sarcevic,Antoni Sarcevic,27,1992-03-13,183,71,England,Plymouth Argyle,64,65,500000,5000
201217,J. Kamber,Janick Kamber,27,1992-02-26,171,65,Switzerland,Neuchâtel Xamax,64,65,450000,2000
202375,D. Offenbacher,Daniel Offenbacher,27,1992-02-18,174,70,Austria,FC Hermannstadt,64,65,475000,2000
203092,B. Ibini,Bernie Ibini-Isei,26,1992-09-12,174,63,Australia,Jeonbuk Hyundai Motors,64,65,525000,3000
203416,L. Norris,Luke Norris 'Hacker',26,1993-06-03,184,84,England,Colchester United,64,65,550000,4000
204371,H. Ben Moussa,Hilal Ben Moussa,27,1992-05-22,173,72,Netherlands,Sepsi OSK,64,65,500000,3000
204554,R. Bennett,Rhys Bennett,27,1991-09-01,191,76,England,Peterborough United,64,65,450000,3000
204773,M. Jeannin,Mehdi Jeannin,28,1991-04-20,187,81,Algeria,Clermont Foot 63,64,65,375000,1000
205300,R. Bouhenna,Rachid Bouhenna,28,1991-06-29,191,85,Algeria,Sepsi OSK,64,65,450000,3000
206142,T. Dieng,Timothée Dieng,27,1992-04-09,189,79,France,Southend United,64,65,500000,3000
206332,G. Morrissey,Gearóid Morrissey,27,1991-11-17,183,81,Republic of Ireland,Cork City,64,65,475000,1000
206584,J. Tveita,Jon-Helge Tveita,27,1992-01-27,184,80,Norway,Sarpsborg 08 FF,64,65,450000,1000
207806,B. Dickenson,Brennan Dickenson,26,1993-02-26,184,81,England,Milton Keynes Dons,64,65,525000,3000
208066,Han Yong Su,한용수 汉永苏,29,1990-05-05,184,80,Korea Republic,Gangwon FC,64,65,425000,1000
208115,L. Zuta,Leonard Zuta,26,1992-08-09,180,75,FYR Macedonia,Atiker Konyaspor,64,65,450000,4000
209334,S. Grether,Simon Grether,27,1992-05-20,179,77,Switzerland,FC Luzern,64,65,450000,3000
209965,O. Ademi,Orhan Ademi,27,1991-10-28,189,85,Switzerland,Eintracht Braunschweig,64,65,525000,2000
210711,B. Rowe,Brian Rowe,30,1988-11-16,185,84,United States,Orlando City SC,64,65,350000,2000
210786,S. Al Sawadi,Sultan Ali Al Sawadi,26,1992-12-14,172,63,Saudi Arabia,Al Raed,64,65,525000,5000
211095,N. Brock-Madsen,Nicolai Brock-Madsen,26,1993-01-09,190,80,Denmark,AC Horsens,64,65,550000,3000
211864,D. Dziwniel,Daniel Dziwniel,26,1992-08-19,178,72,Poland,Korona Kielce,64,65,450000,2000
212938,B. Moe,Brede Mathias Moe,27,1991-12-15,185,80,Norway,FK Bodø/Glimt,64,65,450000,1000
213378,I. Berezovskyi,Ihor Berezovskyi,28,1990-08-24,193,87,Ukraine,SV Darmstadt 98,64,65,375000,4000
213719,A. Kann,Alec Kann,28,1990-08-08,193,86,United States,Atlanta United,64,65,375000,2000
214550,Y. Asprilla,Yuber Alberto Asprilla Viera,26,1992-11-12,163,59,Colombia,Atlético Bucaramanga,64,65,525000,1000
215325,M. Rosales,Mauricio Rosales,27,1992-03-10,174,74,Argentina,Estudiantes de La Plata,64,65,450000,4000
216052,F. Coniglio,Fernando Coniglio,27,1991-11-24,185,84,Argentina,Club Atlético Huracán,64,65,525000,4000
216387,S. Sané,Saliou Sané,26,1992-07-19,187,86,Germany,Karlsruher SC,64,65,550000,4000
219550,O. Palmer,Ollie Palmer,27,1992-01-21,196,92,England,Crawley Town,64,65,525000,3000
219632,J. Manconi,Jacopo Manconi,25,1994-04-24,180,72,Italy,Perugia,64,65,550000,1000
222697,Han Seok Jong,한석종 韩钟硕,26,1992-07-19,186,77,Korea Republic,Sangju Sangmu FC,64,65,525000,1000
223147,J. Biada,Julius Biada,26,1992-11-03,178,76,Germany,SV Sandhausen,64,65,550000,2000
223381,M. Demetriou,Mickey Demetriou,29,1990-03-12,180,72,England,Newport County,64,65,425000,3000
223429,D. Luxbacher,Daniel Luxbacher,27,1992-03-13,174,71,Austria,SKN St. Pölten,64,65,525000,4000
223870,N. Aankour,Nabil Aankour,25,1993-08-09,172,70,Morocco,Arka Gdynia,64,65,525000,2000
223998,Jon García,Jon García Herrero,28,1991-06-04,177,70,Spain,SD Ponferradina,64,65,450000,2000
224821,S. Rouiller,Steve Rouiller,28,1990-07-10,183,74,Switzerland,Servette FC,64,65,450000,3000
228266,I. Jónsson,Ingvar Jónsson,29,1989-10-18,189,82,Iceland,Iceland,64,65,0,0
228327,F. Azemi,Fitim Azemi,27,1992-06-25,185,81,Norway,Tromsø IL,64,65,525000,1000
229280,K. Hoggas,Kévin Hoggas,27,1991-11-16,183,77,France,KSV Cercle Brugge,64,65,525000,4000
229488,F. Madrigal,Fernando Madrigal González,27,1991-11-12,176,70,Mexico,Atlético de San Luis,64,65,500000,3000
230849,Nacho,Ignacio Agustín Sánchez Romo,26,1993-02-11,177,70,Spain,CD Numancia,64,65,525000,3000
231737,N. Karger,Nico Karger,26,1993-02-01,183,74,Germany,TSV 1860 München,64,65,525000,1000
231979,T. Endoh,遠藤 翼,25,1993-08-20,170,66,Japan,Toronto FC,64,65,525000,2000
232174,O. Hawkins,Oliver Hawkins,27,1992-04-08,199,92,England,Portsmouth,64,65,525000,4000
232269,Heo Yong Joon,허용준 许榕俊,26,1993-01-08,184,75,Korea Republic,Pohang Steelers,64,65,525000,2000
232338,Han Hee Hoon,한희훈 韩献熙,28,1990-08-10,183,78,Korea Republic,Daegu FC,64,65,450000,2000
232564,T. Morita,守田 達弥,28,1990-08-03,191,87,Japan,Matsumoto Yamaga,64,65,375000,1000
232680,A. Al Qahtani,Abdulkarim Ayidh Al Qahtani,26,1993-02-09,171,65,Saudi Arabia,Al Fayha,64,65,525000,5000
232928,Y. Matsushita,松下 佳貴,25,1994-03-03,174,67,Japan,Vegalta Sendai,64,65,525000,1000
232977,R. Shinzato,新里 亮,28,1990-07-02,184,70,Japan,Júbilo Iwata,64,65,450000,2000
233154,S. Takagi,髙木 骏,30,1989-05-22,181,76,Japan,Oita Trinita,64,65,350000,1000
233158,Y. Misao,三竿 雄斗,28,1991-04-16,175,70,Japan,Oita Trinita,64,65,450000,1000
233173,H. Shimoda,下田 北斗,27,1991-11-07,171,64,Japan,Kawasaki Frontale,64,65,500000,2000
233399,R. Babenko,Ruslan Babenko,26,1992-07-08,170,65,Ukraine,Raków Częstochowa,64,65,525000,1000
234619,Y. Mamilonne,Yannick Mamilonne,27,1992-02-09,190,87,France,FC Chambly Oise,64,65,525000,2000
234648,M. Huber,Michael Huber,29,1990-01-14,187,85,Austria,TSV Hartberg,64,65,425000,2000
237350,K. Larson,Karl Larson,27,1991-09-16,176,70,Sweden,IK Sirius,64,65,450000,1000
238018,D. van Crooij,Delano van Crooij,28,1991-06-05,185,78,Netherlands,VVV-Venlo,64,65,375000,2000
238203,J. Pirinen,Juha Pirinen,27,1991-10-22,184,81,Finland,Tromsø IL,64,65,450000,1000
239170,V. Hammershøj-Mistrati,Vito Hammershøj-Mistrati,27,1992-06-15,177,76,Denmark,Randers FC,64,65,500000,3000
239337,R. Herrmann,Robert Herrmann,25,1993-08-10,180,73,Germany,FC Würzburger Kickers,64,65,525000,2000
240062,A. Peteleu,Ionuț Andrei Peteleu,26,1992-08-20,182,76,Romania,CFR Cluj,64,65,450000,3000
240352,J. Riquett,Jáider Alfonso Riquett Molina,29,1990-05-10,184,80,Colombia,La Equidad,64,65,425000,1000
241605,F. Grahl,Francisco Grahl,27,1991-09-14,170,68,Argentina,Club Atlético Aldosivi,64,65,500000,3000
242221,A. Al Nemer,Ali Al Nemer,27,1991-08-25,173,60,Saudi Arabia,Al Wehda,64,65,525000,6000
242450,Y. Andia,Yonathan Wladimir Andía León,26,1992-08-06,175,71,Chile,Unión La Calera,64,65,450000,1000
243592,M. Laurent,Mégan Laurent,27,1992-03-24,169,61,Belgium,KAS Eupen,64,65,525000,3000
243742,J. Matuwila,José-Junior  Matuwila,27,1991-09-20,186,80,Angola,1. FC Kaiserslautern,64,65,450000,1000
244118,D. Bertrand,Dorian Bertrand,26,1993-05-21,176,64,France,AS Nancy Lorraine,64,65,525000,2000
244120,S. Rénot,Sébastien Rénot,29,1989-11-11,185,80,France,ESTAC Troyes,64,65,375000,2000
244175,H. Amin,Hassan Amin,27,1991-10-12,174,69,Afghanistan,SV Meppen,64,65,450000,1000
245232,M. Savković,Mile Savković,26,1992-11-03,174,67,Serbia,Jagiellonia Białystok,64,65,525000,3000
245840,K. Onose,小野瀬 康介,26,1993-04-22,177,65,Japan,Gamba Osaka,64,65,525000,3000
246440,Y. Hoshi,Yuji Hoshi,26,1992-07-27,170,72,Japan,Oita Trinita,64,65,450000,1000
246595,K. Isa,Kohei Isa,27,1991-11-11,175,73,Japan,Oita Trinita,64,65,525000,2000
246691,A. Ibayashi,井林 章,28,1990-09-05,179,70,Japan,Sanfrecce Hiroshima,64,65,450000,3000
246806,Park Ilgyu,박일규 朴一圭,29,1989-12-22,180,76,Korea Republic,Yokohama F. Marinos,64,65,375000,1000
247380,K. Hattori,Kohei Hattori,28,1991-04-04,188,80,Japan,Matsumoto Yamaga,64,65,450000,1000
247414,Maguinho,Magno José da Silva,27,1992-01-06,173,69,Brazil,Kawasaki Frontale,64,65,450000,2000
247503,B. Sekulić,Boris Sekulić,27,1991-11-21,187,82,Slovakia,Górnik Zabrze,64,65,450000,2000
251173,J. Mullin,Josh Mullin,26,1992-09-01,178,67,Scotland,Ross County FC,64,65,525000,2000
252739,I. Goranov,Ivan Goranov,27,1992-06-10,177,74,Bulgaria,Bulgaria,64,65,0,0
11811,P. Green,Paul  Green,36,1983-04-10,170,77,Republic of Ireland,Crewe Alexandra,64,64,140000,3000
19541,G. Morris,Glenn Morris,35,1983-12-20,183,70,England,Crawley Town,64,64,120000,1000
49589,J. Jönsson,Jon Jönsson,35,1983-07-08,183,75,Sweden,IF Elfsborg,64,64,140000,1000
50632,P. Clarke,Peter Clarke,37,1982-01-03,183,83,England,Fleetwood Town,64,64,90000,2000
53669,J. McAnuff,Jobi  McAnuff,37,1981-11-09,177,73,Jamaica,Leyton Orient,64,64,150000,3000
53741,L. Holmes,Lee Holmes,32,1987-04-02,175,66,England,Exeter City,64,64,350000,3000
54037,T. Berni,Tommaso Berni,36,1983-03-06,185,80,Italy,Inter,64,64,80000,6000
101488,D. Haas,Daniel Haas,35,1983-08-01,188,84,Germany,FC Erzgebirge Aue,64,64,120000,1000
118359,L. Miller,Lee Miller,36,1983-05-18,188,77,Scotland,Livingston FC,64,64,160000,2000
135646,L. Walthert,Laurent Walthert,35,1984-03-30,178,72,Switzerland,Neuchâtel Xamax,64,64,120000,1000
138153,D. Potter,Darren  Potter,34,1984-12-21,185,72,Republic of Ireland,Tranmere Rovers,64,64,170000,2000
138251,R. Foster,Richard Foster,33,1985-07-31,176,73,Scotland,St. Johnstone FC,64,64,200000,2000
138830,D. Lewington,Dean Lewington,35,1984-05-18,183,86,England,Milton Keynes Dons,64,64,130000,2000
140445,S. MacLean,Steven MacLean,36,1982-08-23,180,79,Scotland,Heart of Midlothian,64,64,160000,2000
142998,C. Muñoz,Cristian Fernando Muñoz Hoffman,42,1977-07-01,177,73,Argentina,CD Universidad de Concepción,64,64,50000,1000
144741,David Prieto,David Prieto Gálvez,36,1983-01-02,185,79,Spain,CF Fuenlabrada,64,64,90000,1000
145903,Carlos Caballero,Carlos Caballero Pérez,34,1984-10-05,174,69,Spain,CF Fuenlabrada,64,64,170000,2000
147995,C. Vâtcă,Cosmin Andrei Vâtcă,37,1982-05-12,184,84,Romania,CFR Cluj,64,64,50000,2000
152505,J. White,John White,32,1986-07-26,185,78,England,Southend United,64,64,290000,2000
155266,A. Askar,Amin Soleiman Askar,33,1985-10-01,174,62,Ethiopia,Sarpsborg 08 FF,64,64,200000,1000
155351,Choi Jae Soo,최재수 崔在洙,36,1983-05-02,175,68,Korea Republic,Gyeongnam FC,64,64,80000,1000
155551,J. Borring,Jonas Borring,34,1985-01-04,193,81,Denmark,AC Horsens,64,64,230000,3000
155757,M. Ørnskov,Martin Ørnskov,33,1985-10-10,185,82,Denmark,Lyngby BK,64,64,270000,3000
156438,T. Gebauer,Thomas Gebauer,37,1982-06-30,193,88,Austria,LASK Linz,64,64,50000,1000
157970,Ricardo Batista,Ricardo José Cecília Batista,32,1986-11-19,193,86,Portugal,Gaz Metan Mediaş,64,64,270000,2000
159366,M. Cortés,Martín Miguel Cortés,36,1983-01-07,165,63,Argentina,Curicó Unido,64,64,140000,1000
161844,N. Hoheneder,Niklas Hoheneder,32,1986-08-17,190,79,Austria,Chemnitzer FC,64,64,290000,1000
162072,B. Fuller,Barry Fuller,34,1984-08-25,178,73,England,Gillingham,64,64,160000,3000
162388,K. Chiba,千葉 和彦,34,1985-06-21,183,77,Japan,Nagoya Grampus,64,64,170000,2000
162892,C. Eagles,Chris Eagles,33,1985-11-19,183,67,England,Oldham Athletic,64,64,270000,3000
162993,J. Perch,James Perch,33,1985-09-28,180,80,England,Scunthorpe United,64,64,220000,4000
163049,J. Forte,Jonathan Forte,32,1986-07-25,183,77,Barbados,Exeter City,64,64,350000,4000
163445,L. Frecklington,Lee Frecklington,33,1985-09-08,180,75,Republic of Ireland,Lincoln City,64,64,270000,3000
163581,T. Craig,Tony Craig,34,1985-04-20,185,79,England,Bristol Rovers,64,64,170000,3000
164339,M. Papadopulos,Michal Papadopulos,34,1985-04-14,183,79,Czech Republic,Korona Kielce,64,64,240000,2000
165185,C. Davies,Craig Davies,33,1986-01-09,188,85,Wales,Mansfield Town,64,64,280000,5000
165502,J. Lillis,Josh Lillis,32,1987-06-24,183,79,England,Rochdale,64,64,270000,1000
165870,Cho Yong Hyung,조용형 赵荣亨,35,1983-11-03,182,72,Korea Republic,Jeju United FC,64,64,140000,1000
165880,Yang Sang Min,양상민 梁相珉,35,1984-04-24,182,78,Korea Republic,Suwon Samsung Bluewings,64,64,140000,1000
165888,Kwak Tae Hwi,곽태휘 郭泰辉,37,1981-07-08,188,85,Korea Republic,Gyeongnam FC,64,64,90000,1000
166847,C. McCann,Chris McCann,31,1987-07-21,185,75,Republic of Ireland,DC United,64,64,325000,2000
167437,D. Stroh-Engel,Dominik Stroh-Engel,33,1985-11-27,197,94,Germany,SpVgg Unterhaching,64,64,280000,2000
168583,P. Bürger,Patrick Bürger,32,1987-06-27,187,85,Austria,SV Mattersburg,64,64,350000,5000
169112,L. Martin,Lee Martin,32,1987-02-09,180,80,England,Exeter City,64,64,350000,3000
169415,E. Hernández,Edgar Adolfo Hernández Tellez,36,1982-08-27,185,83,Mexico,Club Atlas,64,64,80000,2000
169451,M. Gardyne,Michael Gardyne,33,1986-01-23,170,64,Scotland,Ross County FC,64,64,270000,2000
170027,R. McArdle,Rory McArdle,32,1987-05-01,185,73,Northern Ireland,Scunthorpe United,64,64,290000,4000
170056,J. Grant,Joel Grant,31,1987-08-26,183,70,Jamaica,Plymouth Argyle,64,64,400000,5000
170229,L. Prosser,Luke Prosser,31,1988-05-28,191,79,England,Colchester United,64,64,325000,4000
170660,F. Sulmoni,Fulvio Sulmoni,33,1986-01-04,182,72,Switzerland,FC Lugano,64,64,210000,2000
170784,C. Doudin,Charles Andre Doudin Doudin,32,1986-09-12,184,80,Switzerland,Neuchâtel Xamax,64,64,350000,2000
170818,S. Davies,Steven Davies,31,1987-12-29,185,73,England,Hamilton Academical FC,64,64,400000,2000
171601,L. Piątek,Łukasz Piątek,33,1985-09-21,180,73,Poland,LKS Lodz,64,64,220000,1000
171620,A. Wordsworth,Anthony Wordsworth,30,1989-01-03,185,76,England,AFC Wimbledon,64,64,425000,2000
171970,E. Upson,Edward Upson,29,1989-11-21,180,73,England,Bristol Rovers,64,64,425000,3000
172327,R. Kitoko,Ritchie Kitoko,31,1988-06-11,177,71,Belgium,Racing Santander,64,64,325000,2000
172398,E. Jónsson,Eggert Gunnthor Jonsson,30,1988-08-18,188,81,Iceland,SønderjyskE,64,64,375000,3000
172568,M. Nielsen,Matti Lund Nielsen,31,1988-05-08,184,74,Denmark,Sarpsborg 08 FF,64,64,375000,1000
173498,L. James,Lloyd James,31,1988-02-16,178,74,Wales,Forest Green Rovers,64,64,375000,5000
176373,Bae Ki Jong,배기종 裴文钟,36,1983-05-26,180,75,Korea Republic,Gyeongnam FC,64,64,150000,2000
176384,M. Gostomski,Maciej Gostomski,30,1988-09-27,195,90,Poland,FK Haugesund,64,64,300000,1000
176928,J. Arvidsson,Jesper Arvidsson,34,1985-01-01,181,79,Sweden,IK Sirius,64,64,160000,1000
177156,N. Feldhahn,Nicolas Feldhahn,32,1986-08-14,190,85,Germany,Bayern München II,64,64,290000,2000
177270,L. Martínez,Luis Antonio Martínez Jiménez,32,1987-04-29,173,85,Mexico,Tiburones Rojos de Veracruz,64,64,350000,2000
177285,R. Vincelot,Romain Vincelot,33,1985-10-29,177,71,France,Shrewsbury,64,64,220000,2000
177313,A. Williams,Andrew Williams,32,1986-08-14,188,78,England,Northampton Town,64,64,350000,5000
177389,F. Morais,Filipe Morais,33,1985-11-21,175,83,Portugal,Crawley Town,64,64,270000,3000
177397,N. Malić,Nedeljko Malić,31,1988-05-15,192,85,Austria,SV Mattersburg,64,64,325000,4000
177414,T. Pope,Tom Pope,33,1985-08-27,190,86,England,Port Vale,64,64,280000,4000
177544,K. Bülow,Kai Bülow,33,1986-05-31,188,81,Germany,FC Hansa Rostock,64,64,220000,1000
177815,Y. De Winter,Yves De Winter,32,1987-05-25,188,82,Belgium,Royal Antwerp FC,64,64,270000,2000
178485,B. Olejnik,Robert Olejnik,32,1986-11-26,188,83,Austria,Mansfield Town,64,64,270000,4000
178578,Ione Cabrera,Ione Agonay Jiménez Cabrera,33,1985-10-13,188,77,Spain,WSG Tirol,64,64,210000,3000
178766,B. Mitrev,Bozhidar Konstantinov Mitrev,32,1987-03-31,185,85,Bulgaria,FC Voluntari,64,64,270000,2000
179537,H. Singh,Harmeet Singh,28,1990-11-12,180,74,Norway,HJK Helsinki,64,64,450000,1000
179860,R. Reid,Reuben James Reid,30,1988-07-26,183,77,England,Cheltenham Town,64,64,425000,4000
179871,M. Viniegra,Manuel Viniegra García,31,1988-04-26,180,79,Mexico,FC Juárez,64,64,375000,4000
180293,Park Won Jae,박원재 朴原载,35,1984-05-28,175,69,Korea Republic,Jeonbuk Hyundai Motors,64,64,130000,2000
180759,H. Taniguchi,谷口 博之,34,1985-06-27,182,73,Japan,Sagan Tosu,64,64,170000,1000
181725,G. Deegan,Gary Deegan,31,1987-09-28,176,75,Republic of Ireland,Cambridge United,64,64,350000,3000
181844,Wang Xiaolong,王晓龙,33,1986-03-11,176,67,China PR,Tianjin Quanjian FC,64,64,270000,5000
182156,G. Bolger,Greg Bolger,30,1988-09-09,180,73,Republic of Ireland,Shamrock Rovers,64,64,375000,1000
182761,A. Legzdins,Adam Legzdins,32,1986-11-23,190,90,England,Burnley,64,64,270000,6000
183251,S. Lang,Steven Lang,31,1987-09-03,177,68,Switzerland,Servette FC,64,64,400000,3000
183466,K. Sheppard,Karl Sheppard,28,1991-02-14,181,80,Republic of Ireland,Cork City,64,64,450000,1000
183648,C. Kröpfl,Christoph Kröpfl,29,1990-05-04,170,73,Austria,TSV Hartberg,64,64,450000,2000
183789,M. Howard,Mark Howard,32,1986-09-21,183,76,England,Blackpool,64,64,270000,2000
183885,K. Walker,Kevin Walker,29,1989-08-03,177,72,Sweden,Djurgårdens IF,64,64,425000,2000
183945,F. Brustad,Fredrik Brustad,30,1989-06-22,190,87,Norway,Mjøndalen IF,64,64,425000,1000
183993,E. Israelsson,Erik Israelsson,30,1989-02-25,181,73,Sweden,Vålerenga Fotball,64,64,425000,1000
183997,Yu Dabao,于大宝,31,1988-04-18,182,78,China PR,Beijing Sinobo Guoan FC,64,64,325000,4000
184077,R. Vikstøl,Rolf Daniel Vikstøl,30,1989-02-22,185,79,Norway,Viking FK,64,64,350000,1000
184254,J. Ayala,Josué Daniel Ayala,31,1988-05-30,184,85,Argentina,Rosario Central,64,64,290000,3000
184269,M. Ellis,Mark Ellis,30,1988-09-30,188,78,England,Tranmere Rovers,64,64,375000,2000
184331,M. Albertazzi,Michelangelo Albertazzi,28,1991-01-07,185,73,Italy,Livorno,64,64,375000,1000
184549,A. Winter,Adrian Winter,32,1986-07-08,178,75,Switzerland,FC Zürich,64,64,350000,4000
184753,S. Madden,Simon Madden,31,1988-05-01,175,75,Republic of Ireland,St. Patrick's Athletic,64,64,325000,1000
184901,Shin Kwang Hoon,신광훈 申光勋,32,1987-03-18,178,73,Korea Republic,Gangwon FC,64,64,280000,1000
185256,J. Hoffman,Jason Hoffman,30,1989-01-28,189,79,Australia,Newcastle Jets,64,64,350000,1000
185426,Koffi,Jean Romaric Kevin Koffi,33,1986-06-25,181,78,Ivory Coast,SV Waldhof Mannheim,64,64,280000,1000
